"Text";"Id"
"@henrybugalho Fico pensando no reflexo desses acontecimentos. Fico imaginando se o bolsonaro tivesse perdido a eleição e alguém de esquerda tivesse ganhado. Será que iremos passar por isso ou já estamos em uma ditadura?";"1194013246723940353"
"RT @MarceloFreixo: Golpistas da Bolívia invadiram jornal, amarraram jornalistas, incendiaram casas, sequestraram adversários e espancaram m…";"1194013246501597184"
"RT @A_Dita_Cuja: @AFMSBAHEA @_patriotism_ Só precisamos apoiar Bolsonaro. Com as melhorias da infra estrutura e com a economia em alta, o p…";"1194013244698091520"
"RT @terca_livre: Bolsonaro entrega 4,1 mil moradias populares na Paraíba - https://t.co/KjHTnaPxmL";"1194013243129368581"
"RT @PastorMalafaia: BOLSONARO TEM RAZÃO ! O eleitor tem que ter o comprovante do voto eletrônico. EVITA A FRAUDE, ROUBALHEIRA! Evo Morales,…";"1194013241606844416"
"RT @IvanValente: Pressão total no STF.

É hora de derrubar a decisão de Toffoli que suspendeu as investigações que usam dados do COAF.

São…";"1194013240738680833"
"RT @BrazilFight: Bolsonaro assinou há pouco uma medida provisória que extingue o seguro obrigatório DPVAT.
Grande dia";"1194013239622930432"
"RT @IvanValente: Pressão total no STF.

É hora de derrubar a decisão de Toffoli que suspendeu as investigações que usam dados do COAF.

São…";"1194013239526469633"
"Galvão
https://t.co/UEXO679nKo";"1194013239350349826"
"RT @jose_neumanne: Lula ataca porque não tem defesa: Petista acusa Bolsonaro de crime de que não tem provas, porque conta com imunidade gar…";"1194013238381420545"
"RT @OlavoOpressor: Na famosa declaração do Eduardo Bolsonaro sobre o AI-5, tudo o que ele fez foi apontar a uma possibilidade histórica e e…";"1194013234849832964"
"RT @foIha_sp: Bolsonaro declara golpe de estado e instala AI-5 na Bolívia. 'Vou vender os bolivianos e construir uma base militar no país'…";"1194013233994256385"
"@BrazilFight O Antagonista tenta de todas as formas criar narrativas para colocar a população contra os Ministros do Presidente Bolsonaro. Agora é a vez de Damares.";"1194013233725743105"
"5 estrelas pra esse uber por motivos de: viemos falando mal de bolsonaro o caminho inteiro";"1194013233490862086"
"RT @Ro_Moller: 'Jair Bolsonaro bate o martelo e decide criar novo partido'. Onde eu assino??";"1194013231255306245"
"RT @manoelhsv: Bolsonaro: “A Lei de Segurança Nacional esta aí para ser usada”
11/11/2019 às 16:36
Antagonista.
Coloca ordem presidente #Ja…";"1194013228378083329"
"RT @CeceloAmorim: Atenção conservadores... Já pode providenciar a retirada do 1??7?? do seu perfil...  Bolsonaro vai sair do PSL! E pra não…";"1194013228055040002"
"RT @BrazilFight: Bolsonaro:
'Eu não quero ninguém do governo para me blindar. Agora, não aceito que órgãos do governo vão para cima de mim…";"1194013227694342146"
"RT @jandira_feghali: Bolsonaro diz que voto impresso impediria “fraude nas eleições” da Bolívia onde o voto é... 

... impresso.

Oi?";"1194013222271160321"
"Bolsonaro depois de 30 anos, Bolsonaro, fã de torturador,  não aprendeu nada de democracia .Menos, Bolsonaro. https://t.co/lKMEpmNFnG";"1194013221600018434"
"RT @henriqz_pedro: Danilo Gentili tá provocando e desrespeitando todo mundo pra ver se alguém apoiador do Bolsonaro processe ele por ele es…";"1194013220186591233"
"RT @igorhistoriador: Os falastrões @joicehasselmann e @alefrota77 faziam parte do governo e juraram entregar e desmantelar a 'milícia digit…";"1194013218374590465"
"e o Carlos Bolsonaro q virou shitposter https://t.co/dGGwLjWoq4";"1194013217699356672"
"RT @revistaforum: Além de porta-voz do MBL, Dayrrel atua como assessor parlamentar do PSDB na Assembleia Legislativa de Minas Gerais - segu…";"1194013216092884992"
"Partido que Bolsonaro vai criar já tem nome: Aliança Pelo Brasil https://t.co/VD65meZgBZ via @VEJA";"1194013215807672321"
"RT @TheInterceptBr: Essa obsessão em busca de uma falsa imparcialidade é bastante comum entre jornalistas. Quando precisa se posicionar, o…";"1194013215358955522"
"RT @MarceloFreixo: Golpistas da Bolívia invadiram jornal, amarraram jornalistas, incendiaram casas, sequestraram adversários e espancaram m…";"1194013214792650769"
"RT @Jambock67: Bolsonaro: “A Lei de Segurança Nacional esta aí para ser usada”.
Brasileiros, pessoas do bem. @davialcolumbre
e @RodrigoMaia…";"1194013212900909056"
"RT @MarceloFreixo: Golpistas da Bolívia invadiram jornal, amarraram jornalistas, incendiaram casas, sequestraram adversários e espancaram m…";"1194013210099306496"
"RT @_remina: CARALHO FODASE A PORRA DO CARLOS BOLSONARO POSTANDO FOTO IDIOTA

TA ACONTECENDO A PORRA DE UM GOLPE NA BOLÍVIA CARALHO

UM GOL…";"1194013207972761601"
"RT @SuzyVitoria1: “A LEI DE SEGURANÇA NACIONAL ESTÁ AÍ PARA SER USADA”, DIZ BOLSONARO SOBRE LULA

A entrevista foi concedida ao Antagonista…";"1194013206223761410"
"RT @Jrodrigues1954: ATENÇÃO:
Após visitas da Min da Acricultura e do Pres Bolsonaro, a Arábia Saudita acaba d habilitar 8 frigoríficos a ex…";"1194013205271584773"
"RT @BrigidoGeraldo: AO VIVO: PRESIDENTE BOLSONARO LANÇA PROGRAMA VERDE AMARELO E FAZ PRONUNC... https://t.co/Jm8K4jppv1 via @YouTube";"1194013205053485056"
"RT @leticiaarsenio: O mais curioso é que ele enquanto grande defensor da liberdade individual, ignora a liberdade de expressão quando se tr…";"1194013204885725184"
"RT @o_antagonista: Na quarta parte da entrevista exclusiva a O Antagonista, o presidente diz acreditar que a investigação do caso Adélio es…";"1194013201496715266"
"RT @filipetrielli: Mas e o acordão? ???

https://t.co/CHaK1Idu9J";"1194013201488318465"
"RT @caduadv: A rede esgoto emitiu nota contra Lula. Oba! Está se rendendo a Bolsonaro! NÃO! O Jogo é polarizar os dois e implantar a narrat…";"1194013199735107586"
"RT @felipeneto: Globo vem voando nos ataques sofridos pelo Bolsonaro e Lula.

A percepção do público médio cada vez mais fica influenciada…";"1194013198359449602"
"RT @RenovaMidia: O governo Jair Bolsonaro anunciou um programa que visa incentivar a contratação de jovens entre 18 e 29 anos.

De acordo c…";"1194013197889605632"
"RT @Leoni_a_jato: Virou moda! Será premonição? Já são 3 desde a liberdade do Lula. Bolsonaro vai pedir a Valsa do Adeus no Fantástico? Ato…";"1194013193947041793"
"RT @jairbolsonaro: 30- BC aponta crescimento do PIB no 3•trimestre e aceleração nos próximos meses. A taxa básica de juros deve encerrar 20…";"1194013193468821504"
"RT @rogeriosmarinho: No palácio do planalto junto com o Presidente Jair Bolsonaro e o ministro Paulo Guedes para lançar o programa verde e…";"1194013193217200129"
"RT @folha: Após ameaçar Globo e Folha, Bolsonaro diz que Lula defende censura da mídia; presidente ameaçou não renovar concessão da TV Glob…";"1194013192357318659"
"RT @claudioedantas: “Decisão está tomada”, diz Bolsonaro sobre saída do PSL https://t.co/CjQGwNTT7G";"1194013191753420800"
"RT @jkjmlovely_: bts se passasse 1 mês no Brasil :

namjoon : vo fazer o enem véi
hoseok : so o básico
jk : vo jogar free fire 
taehyung :…";"1194013191744962560"
"RT @BCastanheiras: Preciso falar urgentemente com o presidente Jair Bolsonaro, alguém pode me ajudar?... Quero sugerir a ele que reviva o P…";"1194013191703089154"
"RT @BrazilFight: Bolsonaro sobre Lula: 'A Lei de Segurança Nacional está aí para ser usada' https://t.co/sdUPF7Fr5K via @UOLNoticias @UOL";"1194013191002607619"
"RT @_remina: CARALHO FODASE A PORRA DO CARLOS BOLSONARO POSTANDO FOTO IDIOTA

TA ACONTECENDO A PORRA DE UM GOLPE NA BOLÍVIA CARALHO

UM GOL…";"1194013190646046727"
"RT @joaomaringa: Esta foto é histórica.
E Putin está vindo ai.
Haja fraldas pro Bolsonaro. https://t.co/VroR8iQYkN";"1194013190427938816"
"RT @IvanValente: Pressão total no STF.

É hora de derrubar a decisão de Toffoli que suspendeu as investigações que usam dados do COAF.

São…";"1194013189752676353"
"RT @BrazilFight: URGENTE-BOLSONARO VETA JOICE NA REUNIÃO DO PSL
Presidente convocou reunião do PSL para anunciar a sua saída do partido,ama…";"1194013189610102786"
"RT @BolsonaroSP: Muito se fala que o Nordeste apóia Lula e o PT.

A agenda do Presidente Jair Bolsonaro em Campina Grande desmente essa far…";"1194013188901216257"
"RT @LeilaGermano: Lula x Marina Silva => Marina Silva

Lula x Ciro Gomes => Ciro Gomes

Lula x Zé das Couves => Zé das Couves

Lula x Bolso…";"1194013188636975106"
"psicóloga: o bem gera o bem.  A violência gera..?
eu: bolsonaro 
ela: isso";"1194013187861032961"
"RT @erikakokay: URGENTE: Bolsonaro marca encontro com deputados aliados para informar que deixará o PSL. 
Presidente deve informar que fica…";"1194013185956818945"
"RT @erikakokay: COVARDE E AUTORITÁRIO 

Bolsonaro ameaça usar Lei de Segurança Nacional contra Lula por querer ameaçar a “ordem constitucio…";"1194013183725461504"
"RT @MarcioR_Silva: Putin chega esta semana ao Brasil e conversará com Bolsonaro sobre o apoio que deu ao golpe na Bolívia, diz assessor. ht…";"1194013182844657668"
"RT @_remina: CARALHO FODASE A PORRA DO CARLOS BOLSONARO POSTANDO FOTO IDIOTA

TA ACONTECENDO A PORRA DE UM GOLPE NA BOLÍVIA CARALHO

UM GOL…";"1194013182261649408"
"RT @OlavoOpressor: Na famosa declaração do Eduardo Bolsonaro sobre o AI-5, tudo o que ele fez foi apontar a uma possibilidade histórica e e…";"1194013181234106369"
"RT @jkjmlovely_: bts se passasse 1 mês no Brasil :

namjoon : vo fazer o enem véi
hoseok : so o básico
jk : vo jogar free fire 
taehyung :…";"1194013181041160192"
"RT @OlavoOpressor: Na famosa declaração do Eduardo Bolsonaro sobre o AI-5, tudo o que ele fez foi apontar a uma possibilidade histórica e e…";"1194013180697157633"
"RT @dimacgarcia: Opa @Haddad_Fernando, você deletou, mas eu guardei seu Tweet.

Isso foi uma ameaça ao Presidente Bolsonaro e ao Brasil? ht…";"1194013180210679809"
"RT @jkjmlovely_: bts se passasse 1 mês no Brasil :

namjoon : vo fazer o enem véi
hoseok : so o básico
jk : vo jogar free fire 
taehyung :…";"1194013177765347328"
"Globo vem voando nos ataques sofridos pelo Bolsonaro e Lula.

A percepção do público médio cada vez mais fica influenciada pela suposta imparcialidade da emissora, q cresce em números e credibilidade.

A esquerda erra.

Na comunicação, ñ adianta estar certo, tem q parecer certo.";"1194013176666492928"
"RT @nadanovonofront: Rapaz, o Putin CHAMOU NA CHINCHA o Bolsonaro. Marcou reunião quinta após a cúpula dos Brics pra conversar sobre a Bolí…";"1194013173625606146"
"RT @IvanValente: Pressão total no STF.

É hora de derrubar a decisão de Toffoli que suspendeu as investigações que usam dados do COAF.

São…";"1194013172115681282"
"RT @lolalow6: Mesmo com lados políticos opostos, Evo Morales, veio na posse de Jair Bolsonaro em respeito a democracia. Agora, áudios vazad…";"1194013171662675968"
"RT @PACHECO__WEB: ?URGENTE. O @jairbolsonaro + 26 deputados e 2 senadores, decidiram sair do PSL.
O presidente irá criar seu próprio partid…";"1194013171360714758"
"sim é brasil patriota ; https://t.co/jg4Cc6tCWq";"1194013170605666306"
"RT @erikakokay: COVARDE E AUTORITÁRIO 

Bolsonaro ameaça usar Lei de Segurança Nacional contra Lula por querer ameaçar a “ordem constitucio…";"1194013166923071495"
"RT @Aventuramango: O presidente Jair Bolsonaro assinou nesta segunda-feira (11) a medida provisória que extingue o seguro obrigatório DPVAT…";"1194013166394580993"
"RT @odiodobem: O Bolsonaro confirmou saída do PSL até dezembro desse ano e fundará um novo partido. Quero muito ver o Brasil com candidatur…";"1194013165501202432"
"RT @CarlosBolsonaro: Governo do Presidente Bolsonaro - como de praxe e divulgação a cada 7 dias, seguem alguns resultados da primeira seman…";"1194013163777396736"
"RT @cynaramenezes: o diário oficial, ops, o antagonista, entrevistou bolsonaro. todas as perguntas foram levantadas de bola para ele e inci…";"1194013163567497216"
"RT @folha: Após ameaçar Globo e Folha, Bolsonaro diz que Lula defende censura da mídia https://t.co/8kREn00Bms";"1194013162917548034"
"RT @AlvarengaRibe: Peskov, diplomata russo, defendeu que países vizinhos a Bolívia ajam com responsabilidade.

Negou contato com Morales, e…";"1194013160749117440"
"RT @MarceloFreixo: Golpistas da Bolívia invadiram jornal, amarraram jornalistas, incendiaram casas, sequestraram adversários e espancaram m…";"1194013160178630657"
"fiquei na dúvida se era meme ou real, aí lembrei que eh o bolsonaro https://t.co/1gxfvNQZEd";"1194013157829820416"
"@oscar_qjunior @UOLNoticias no casamento de Aécio com os Bolsonaro, o mbl é o novato https://t.co/gTWYaVrgBz";"1194013157553004546"
"RT @marcos0102030: Novo partido de Bolsonaro já tem nome: Aliança pelo Brasil https://t.co/HhfHlrvzgN via @portalr7";"1194013157041283072"
"RT @bero2correia: Quem anda com porcos, farelo come.

Atacado por Eduardo Bozo, o ex-advogado da familícia, Gustavo Bebianno, disse que o 0…";"1194013155539738625"
"RT @RogerioCorreia_: Bolsonaro se elegeu espalhando fake news e permanece com a mesma tática. Divulgou um balanço, intitulado “300 Dias Rec…";"1194013154113703936"
"RT @_remina: CARALHO FODASE A PORRA DO CARLOS BOLSONARO POSTANDO FOTO IDIOTA

TA ACONTECENDO A PORRA DE UM GOLPE NA BOLÍVIA CARALHO

UM GOL…";"1194013150737240064"
"RT @claudioedantas: EXCLUSIVO: 'A LEI DE SEGURANÇA NACIONAL ESTÁ AÍ PARA SER USADA', DIZ BOLSONARO SOBRE LULA. (PARTE 1)
https://t.co/oO0qw…";"1194013149739077634"
"RT @Sah_avelar: urgente - bolsonaro se reúne com militares para tratar de risco lula https://t.co/MlIG3qLHjQ!!!!!!!!!!!!!!!!!!!!!…";"1194013149177032705"
"RT @govbr: #Infraestrutura | Presidente @jairbolsonaro entrega 4.100 moradias na Paraíba. https://t.co/T8iyXDkx3V";"1194013147956416513"
"RT @FeCastanhari: Bolsonaro disse que não responde a criminosos...
Como será que ele se comunica com os filhos?";"1194013147247591424"
"RT @IvanValente: Há indícios importantes de participação do Estado brasileiro no golpe boliviano. Isso nos desperta imensa preocupação, uma…";"1194013147214077954"
"RT @claudioedantas: EXCLUSIVO: “TEM UMA LINHA DE INVESTIGAÇÃO DE ALGUÉM PRÓXIMO DE MIM”, DIZ BOLSONARO SOBRE CASO ADÉLIO https://t.co/dnQoy…";"1194013144504504321"
"RT @BrazilFight: URGENTE-BOLSONARO VETA JOICE NA REUNIÃO DO PSL
Presidente convocou reunião do PSL para anunciar a sua saída do partido,ama…";"1194013142285725697"
"RT @jandira_feghali: Bolsonaro diz que voto impresso impediria “fraude nas eleições” da Bolívia onde o voto é... 

... impresso.

Oi?";"1194013136174682113"
"BOLSONARO É RECEBIDO AOS GRITOS DE MITO EM CAMPINA GRANDE/PB https://t.co/SZovM6qZq9";"1194013134413090823"
"RT @revistaforum: Áudios revelados neste domingo mostram que há um envolvimento do governo de Jair Bolsonaro na tentativa do golpe de Estad…";"1194013131028213760"
"RT @JohnMot62039918: @rogerchequer @ana_aguiar1 VOTEI EM VOCÊ BOLSONARO https://t.co/TWH2PYuENV";"1194013128603897856"
"RT @terca_livre: Bolsonaro entrega 4,1 mil moradias populares na Paraíba - https://t.co/KjHTnaPxmL";"1194013127400140807"
"RT @claudioedantas: EXCLUSIVO: “TEM UMA LINHA DE INVESTIGAÇÃO DE ALGUÉM PRÓXIMO DE MIM”, DIZ BOLSONARO SOBRE CASO ADÉLIO https://t.co/dnQoy…";"1194013125034549248"
"@Lets_Dex Imagina se vaza a info que o Gilmar já ajudou o Flávio https://t.co/h9AmIoZtt1";"1194013124015403009"
"RT @CarlaValente_17: ??? Parte 1
Ovacionado! Presidente Bolsonaro é recebido aos Gritos de MITO no Nordeste e fala com a imprensa em Campin…";"1194013123465895936"
"RT @JacBolsonaro: Bolsonaro decidiu sair do PSL e criar um partido recomeçando do zero. Tem nosso total apoio. Será anunciado a criação de…";"1194013123281408001"
"Fora da carceragem, Lula começará a organizar a participação do PT nas eleições municipais, já com vistas na sucessão de Jair Bolsonaro em 2022.
https://t.co/TKmaP2pAer";"1194013123096829952"
"RT @janainalimasp: Ressalto a importância de escolher um PARTIDO, não uma LEGENDA. O @partidonovo30 é sustentado por princípios e valores,…";"1194013122736078849"
"e vamos de bolsonaro 2022 https://t.co/0F2CegwDM0";"1194013121897205761"
"Bolsonaro: “A Lei de Segurança Nacional esta aí para ser usada”.
Brasileiros, pessoas do bem. @davialcolumbre
e @RodrigoMaia são a extensão do STF no congresso, não vão decepcionar deus amigos.
Bandidolatras.
 https://t.co/n8S8FjJrcB";"1194013120731242501"
"12) Jair Bolsonaro defendendo guerra civil, fim do voto e fechamento do congresso

https://t.co/j6fOs3DupK";"1194013120546639873"
"RT @BrazilFight: Bolsonaro assinou há pouco uma medida provisória que extingue o seguro obrigatório DPVAT.
Grande dia";"1194013119825268738"
"LULA pode ser PRESO por MANOBRA de JAIR BOLSONARO e SÉRGIO MORO no CONGR... https://t.co/uHNu3WxuRV via @YouTube";"1194013118697005056"
"RT @brupls: quem foi o retardado que preferiu ter mais 1h hora de sol de manhã do que a tarde ah claro foi o imbecil do bolsonaro";"1194013118059491329"
"RT @DZlia3: O Kimcatacoquinho disse hoje que o Brasil não se resume a Bolsonaro e ao carniça,  pois há outras opções viáveis.

Na sequência…";"1194013116398485504"
"RT @BrazilFight: URGENTE-BOLSONARO MANDA RECADO PARA LULA
'Temos uma Lei de Segurança Nacional que está aí para ser usada. Alguns acham que…";"1194013116381704194"
"RT @CarlosBolsonaro: Governo Bolsonaro, via @mdregional_br , Gustavo Canuto, entrega moradias populares na Paraíba. Mais de 30 mil já foram…";"1194013115891036160"
"desce do carro uma menina da faculdade que é minha vizinha, ela me deu abrigo, a família dela é mt legal, tomamos um cafezinho e falamos de política (mal de Bolsonaro). O irmão dela estuda no IFF e tava na palestra que dei lá, falamos da @formadaemtretas e Bolsominion do IFF +";"1194013115391905792"
"RT @RenovaMidia: 'Agora, cinicamente, caso volte ao poder, diz querer ouvir as massas para que seja feito o controle social da mídia, ou se…";"1194013114896965632"
"RT @paulabasilyo: Gilmar até  2043? Deusolivre! Xô, Satanás #ImpeachmentGilmarMendes
E Bolsonaro até 2026 pra limpar essa corte. ???? https…";"1194013113714200577"
"RT @jose_neumanne: Lula ataca porque não tem defesa: Petista acusa Bolsonaro de crime de que não tem provas, porque conta com imunidade gar…";"1194013113382817793"
"RT @cahh__: Só continua mostrando o tanto que ele quer viver em uma bolha, como uma criança mimada, que só quer pessoas que fazem as coisas…";"1194013112694910983"
"RT @emirsader: Twitter cria ferramenta que apaga texto em 30 segundos para facilitar vida de Bolsonaro - revista piauí https://t.co/I1sjQHF…";"1194013111528898560"
"RT @brupls: quem foi o retardado que preferiu ter mais 1h hora de sol de manhã do que a tarde ah claro foi o imbecil do bolsonaro";"1194013109280788481"
"RT @78Veu: @JoseMedeirosMT @jairbolsonaro O Álvaro chamou BOLSONARO de canalha e desejou a morte dele, durante a campanha, me poupe né depu…";"1194013108500606976"
"RT @IBrasil200: Em clima acirrado com o presidente Bolsonaro, as finanças da Globo seguem gerando notícias negativas.

#Brasil200 #Globo #R…";"1194013107561148416"
"RT @_remina: CARALHO FODASE A PORRA DO CARLOS BOLSONARO POSTANDO FOTO IDIOTA

TA ACONTECENDO A PORRA DE UM GOLPE NA BOLÍVIA CARALHO

UM GOL…";"1194013105447153668"
"RT @umvicente: O BOLSONARO GRITANDO IHUUUUUUUUU 
este eh o tweet https://t.co/8eTIiCZqJS";"1194013103161253889"
"@ronaldotome @Edson_Mendonca7 @LulaOficial @BernieSanders Segundo o seu presidente, não precisa falar um idioma compreensível, basta apenas sentir que está falando coisas boas. :/ 

https://t.co/GHWx83MVZU";"1194013100338536451"
"RT @castorphoto: Associação Brasileira de Imprensa (ABI) ingressou nesta segunda-feira (11) com uma notícia crime alegando que Jair Bolsona…";"1194013099214422022"
"RT @jose_neumanne: Lula ataca porque não tem defesa: Petista acusa Bolsonaro de crime de que não tem provas, porque conta com imunidade gar…";"1194013096534269954"
"RT @isentoes2: O governo lançou o programa Verde Amarelo, que visa incentivar a contratação de jovens e busca gerar 1.8 milhão de empregos…";"1194013095204675584"
"Milícias digitais no golpe de estado na Bolívia. https://t.co/SiUDdhoSqV";"1194013094344888320"
"RT @umvicente: O BOLSONARO GRITANDO IHUUUUUUUUU 
este eh o tweet https://t.co/8eTIiCZqJS";"1194013093917057029"
"@anitaall92 @CalixtoIzaque @jairbolsonaro @mdregional_br @dilmabr É um conjunto habitacional que teve sua construção iniciada em 2014 existente graças ao programa Minha Casa Minha Vida. Bolsonaro não tem nada a ver com isso.";"1194013092700676097"
"RT @leticiaarsenio: O mais curioso é que ele enquanto grande defensor da liberdade individual, ignora a liberdade de expressão quando se tr…";"1194013092528771078"
"RT @BrazilFight: URGENTE-BOLSONARO VETA JOICE NA REUNIÃO DO PSL
Presidente convocou reunião do PSL para anunciar a sua saída do partido,ama…";"1194013089328443393"
"Bolsonaro edita medida provisória que extingue o DPVAT a partir de 2020 https://t.co/aNkymuEn6F https://t.co/GHDszC6qFb";"1194013089190023170"
"RT @dimacgarcia: Segundo ao 'O Antagonista' o possível nome do novo partido de Bolsonaro será 'Aliança'.

É um bom nome, pois além do signi…";"1194013087533273090"
"RT @dorafigueiredo: Entendi, o Bolsonaro quer acabar com a humanidade é isso? https://t.co/Kk1s7aU2sU";"1194013087193608197"
"RT @SuzyVitoria1: “A LEI DE SEGURANÇA NACIONAL ESTÁ AÍ PARA SER USADA”, DIZ BOLSONARO SOBRE LULA

A entrevista foi concedida ao Antagonista…";"1194013086618927105"
"RT @RenovaMidia: “Nosso papel é diminuir cada vez mais a guerra que vivemos e ainda perdemos no #Brasil!”, afirmou o presidente Jair Bolson…";"1194013085637513217"
"Esse amaldiçoado anticristo jair satanás bolsonaro, acabou com a educação. 
#BolsonaroAssassino 
#cassemeduardobolsonaro 
#LulaLivre https://t.co/nbWk8G5BQH";"1194013084718907392"
"RT @rebolsonarista: ? ALIANÇA PELO BRASIL

QUEM VAI?! 

EU VOU... 

https://t.co/nVbphYSWRA via @portalr7";"1194013082869227520"
"RT @isentoes2: O governo lançou o programa Verde Amarelo, que visa incentivar a contratação de jovens e busca gerar 1.8 milhão de empregos…";"1194013078230310920"
"RT @lelispatricia: Mais uma vez vou começar o dia perguntando:

O que melhorou diretamente na sua vida após a eleição do Bolsonaro?

•Regra…";"1194013077840257025"
"@alefrota77 Propagador de fakenews não tem vergonha na cara de mentir descaradamente assim? Voçê deve ter seu mandato cassado .
https://t.co/siNysYaB5q
Jeffrey Richard Nyquist nunca veio ao Brasil, aliás nem português fala.";"1194013077638975488"
"RT @emirsader: Para evitar adulteração, Bolsonaro recolhe urnas da eleição presidencial de 2022 - revista piauí https://t.co/sUt8boL3YS";"1194013076649066496"
"RT @RogerioCorreia_: Bolsonaro se elegeu espalhando fake news e permanece com a mesma tática. Divulgou um balanço, intitulado “300 Dias Rec…";"1194013076489674753"
"RT @isentoes2: O governo lançou o programa Verde Amarelo, que visa incentivar a contratação de jovens e busca gerar 1.8 milhão de empregos…";"1194013076066095104"
"RT @sensoinc: O autocrata criminoso de guerra que manda gays para a prisão vira herói de esquerdistas por dar indiretinha a Bolsonaro - Por…";"1194013075525029888"
"RT @fariasbolsogata: ?BOLSONARO VETA PEPPA NA REUNIÃO DO PSL
O PRESIDENTE @jairbolsonaro CONVOCOU REUNIÃO DO PSL PARA ANUNCIAR  SUA SAÍDA D…";"1194013073788588035"
"RT @marcofeliciano: Como eu sempre afirmei, o PR @jairbolsonaro é um homem de palavra! Em entrevista à Revista Crusoé o nosso presidente di…";"1194013073641791489"
"RT @BrasilAdoro: Onde eu assino????
Novo partido de Bolsonaro já tem nome: Aliança pelo Brasil - Prisma - R7 R7 Planalto https://t.co/i2aFm…";"1194013067648090112"
"RT @LuizSouto7: @nadanovonofront @Dbohr As relações da Russia com a Bolivia sob Evo estavam de vento em popa.
Ha pouco fecharam o acordo pa…";"1194013063890030592"
"RT @terca_livre: Bolsonaro entrega 4,1 mil moradias populares na Paraíba - https://t.co/KjHTnaPxmL";"1194013063877472256"
"RT @RenovaMidia: “Nosso papel é diminuir cada vez mais a guerra que vivemos e ainda perdemos no #Brasil!”, afirmou o presidente Jair Bolson…";"1194013061897687040"
"RT @CarlosAraujo68: O @majorolimpio confunde a fala do Lula pedindo para a militância fazer oposição, com a do Bolsonaro dizendo que é para…";"1194013060995932165"
"RT @MarceloFreixo: Golpistas da Bolívia invadiram jornal, amarraram jornalistas, incendiaram casas, sequestraram adversários e espancaram m…";"1194013059603484675"
"RT @JovemPanNews: Bolsonaro anunciará saída do PSL a deputados nesta terça-feira. 

https://t.co/LCHw0mZ1P9 https://t.co/A5Sc1D6mqj";"1194013057128837120"
"RT @o_eco: O biólogo Lucas Ferrante denunciou o presidente @jairbolsonaro ao @MPF_PGR por revogar o zoneamento da cana-de-açúcar. Ferrante…";"1194013055220367360"
"@lasiermartins Me doe o silêncio insurdecedor do Presidente Jair Bolsonaro sobre as decisões contrárias ao povo de bem, deferida pelo mísero stf.";"1194013054679343104"
"RT @jkjmlovely_: bts se passasse 1 mês no Brasil :

namjoon : vo fazer o enem véi
hoseok : so o básico
jk : vo jogar free fire 
taehyung :…";"1194013054503211008"
"RT @umvicente: O BOLSONARO GRITANDO IHUUUUUUUUU 
este eh o tweet https://t.co/8eTIiCZqJS";"1194013052770934784"
"RT @DZlia3: O Kimcatacoquinho disse hoje que o Brasil não se resume a Bolsonaro e ao carniça,  pois há outras opções viáveis.

Na sequência…";"1194013052087222272"
"RT @umvicente: O BOLSONARO GRITANDO IHUUUUUUUUU 
este eh o tweet https://t.co/8eTIiCZqJS";"1194013048811511811"
"RT @BolsonaroSP: Muito se fala que o Nordeste apóia Lula e o PT.

A agenda do Presidente Jair Bolsonaro em Campina Grande desmente essa far…";"1194013048513712128"
"RT @opinioso: Isso aqui é a essência deste governo. Sabe quanto custa o DPVAT por ano a um dono de carro? Coisa de 16 reais. 1,6% de um sal…";"1194013047620325376"
"RT @IvanValente: Há indícios importantes de participação do Estado brasileiro no golpe boliviano. Isso nos desperta imensa preocupação, uma…";"1194013042457092096"
"RT @Peacemaker_sir: A verdade é que o Álvaro dias tinha razão.

Bolsonaro é só um malandro vagabundo.";"1194013041454661633"
"RT @isentoes2: O governo lançou o programa Verde Amarelo, que visa incentivar a contratação de jovens e busca gerar 1.8 milhão de empregos…";"1194013041110790145"
"RT @xisdavidaII: Pela primeira vez serei filiado a um partido político...

Meu partido é: Aliança pelo Brasil

#ImpeachmentGilmarMendes 

h…";"1194013040091553792"
"RT @BrasilAdoro: Onde eu assino????
Novo partido de Bolsonaro já tem nome: Aliança pelo Brasil - Prisma - R7 R7 Planalto https://t.co/i2aFm…";"1194013039151984640"
"RT @Helenasth: Putin desembarca no Brasil, onde participa da cúpula dos Brics e avisa; Foi golpe em La Paz. A tentativa de Evo Morales de p…";"1194013038342479873"
"@jairbolsonaro Esse bolsonaro só sabe entra na onda dos outros, bem que meus colegas me avisaram, pelo menos eu não votei nele.";"1194013038262784002"
"RT @PACHECO__WEB: ?URGENTE. O @jairbolsonaro + 26 deputados e 2 senadores, decidiram sair do PSL.
O presidente irá criar seu próprio partid…";"1194013037344243717"
"RT @IvanValente: Pressão total no STF.

É hora de derrubar a decisão de Toffoli que suspendeu as investigações que usam dados do COAF.

São…";"1194013036706697217"
"RT @isentoes2: O governo lançou o programa Verde Amarelo, que visa incentivar a contratação de jovens e busca gerar 1.8 milhão de empregos…";"1194013034756395008"
"@welingtonfortes Eu sempre falo: esse disgrassa aí vai foder mais que o bolsonaro... Eu sempre disse isso";"1194013033854652416"
"Bolsonaro decide sair do PSL e criar partido para 'juntar cem deputados'
#BolsonaroEstamosContigo https://t.co/HRVaQKh1Of";"1194013033447796736"
"Vir na academia pra ficar deitada rindo de meme do Bolsonaro do lado de bolsominion";"1194013031946182663"
